title,url,price,image_link,User-Agent
Tupelo - Gunmetal,https://www.glassesshop.com/eyeglasses/fm1360,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd2807ef9.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Ingersoll - Black/Golden,https://www.glassesshop.com/eyeglasses/ft0281,"
                                        ","https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201901/5c4fb59a29990.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Hutt - Black,https://www.glassesshop.com/eyeglasses/sup0596,"
                                        ","https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201901/5c3403883d768.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Hughes - Purple/Golden,https://www.glassesshop.com/eyeglasses/ft0278,$44.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201901/5c34038810a7e.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Hubbard - Purple,https://www.glassesshop.com/eyeglasses/fp1781,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c244586d7042.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Hoyle - Green,https://www.glassesshop.com/eyeglasses/sm0873,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c2436850b4ce.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Hodgson - Tortoise,https://www.glassesshop.com/eyeglasses/fz1283,"
                                        ","https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c2436747fca4.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Hawthorn - Blue,https://www.glassesshop.com/eyeglasses/fm1351,"
                                        ","https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c24367445780.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Hawthorn - Black,https://www.glassesshop.com/eyeglasses/fm1349,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c2436744043a.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Goose - Purple/Silver,https://www.glassesshop.com/eyeglasses/fm1330,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5bf5215ef272a.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Giles - Red,https://www.glassesshop.com/eyeglasses/sup0561,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be91fb051c78.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Finn - Black,https://www.glassesshop.com/eyeglasses/fz1280,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be91fb00b4b8.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Evelyn - Blue/Red,https://www.glassesshop.com/eyeglasses/fz1266,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc508525a92.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Evelyn - Black,https://www.glassesshop.com/eyeglasses/fz1265,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc5085221a1.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Evangeline - Tortoise,https://www.glassesshop.com/eyeglasses/fz1264,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc50851e668.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Dinah - Black,https://www.glassesshop.com/eyeglasses/fz1255,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc4f1b20b27.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Uriah - Black,https://www.glassesshop.com/eyeglasses/fm1306,"
                                        ","https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc4ef63570b.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Vivian - Black,https://www.glassesshop.com/eyeglasses/fz1249,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc4f0f32bee.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Beulah - Purple,https://www.glassesshop.com/eyeglasses/fz1248,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/5daeb8c27e48e.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Beulah - Black,https://www.glassesshop.com/eyeglasses/fz1245,"
                                        ","https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/5daeb8aaa34ed.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Nathan - Burgundy,https://www.glassesshop.com/eyeglasses/fp1760,"
                                        ","https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc3c66281.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Nathan - Black,https://www.glassesshop.com/eyeglasses/fp1758,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc2d6f460.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Nat - Blue,https://www.glassesshop.com/eyeglasses/fp1756,"
                                        ","https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc1dd3790.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Nat - Black,https://www.glassesshop.com/eyeglasses/fp1755,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc1527869.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Myron - Green/Black,https://www.glassesshop.com/eyeglasses/fp1754,"
                                        ","https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc0dc1b98.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Sid - Gunmetal,https://www.glassesshop.com/eyeglasses/sup0509,$34.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4db90b0447d.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Rupert - Gunmetal,https://www.glassesshop.com/eyeglasses/sm0853,$39.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4eeb6190433.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Roy - Black,https://www.glassesshop.com/eyeglasses/fz1204,$34.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4db873a3c0e.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Oswald - Mblack,https://www.glassesshop.com/eyeglasses/fp1741,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4c4e2ea05f7.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Oswald - Crystal,https://www.glassesshop.com/eyeglasses/fp1737,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4c4e0eb20e4.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Osmond - Black,https://www.glassesshop.com/eyeglasses/fp1734,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4c4df75efc3.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Olga - Tortoise,https://www.glassesshop.com/eyeglasses/fp1721,$34.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b3dcfc46c1e7.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Olga - Black,https://www.glassesshop.com/eyeglasses/fp1720,$34.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b3dcfbc52782.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Earl - Black/Crystal,https://www.glassesshop.com/eyeglasses/fp1662,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201806/5b10dff1e3d4d.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Earl - Brown,https://www.glassesshop.com/eyeglasses/fp1663,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201806/5b10dff95b48f.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Edwiin - Black,https://www.glassesshop.com/eyeglasses/fp1665,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201806/5b10e008e975d.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Edwiin - Blue/Crystal,https://www.glassesshop.com/eyeglasses/fp1666,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201806/5b10e01166a9d.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Defoe - Black,https://www.glassesshop.com/eyeglasses/fp1668,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201806/5b10e0b0b7f96.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Dillon - Gray,https://www.glassesshop.com/eyeglasses/fp1675,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201806/5b10e0e979ef0.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Enoch - Black/White,https://www.glassesshop.com/eyeglasses/fz1160,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5b0fae35b001b.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Lexingto - Clear Pattern,https://www.glassesshop.com/eyeglasses/fp1694,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5b03be967b506.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Novia - Tortoise/Yellow,https://www.glassesshop.com/eyeglasses/fp1699,$12.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5b03bbbbf1499.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Angel  Wayframe - Black,https://www.glassesshop.com/eyeglasses/fp1646,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5afe7ea43b647.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Mason - Black,https://www.glassesshop.com/eyeglasses/fp1639,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5afe7e64195f1.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Plato - Gunmetal,https://www.glassesshop.com/eyeglasses/fm1178,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201804/5acd64955af9c.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Jerry - Gray,https://www.glassesshop.com/eyeglasses/fp1593,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5afb961147318.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Thomasville - Crystal,https://www.glassesshop.com/eyeglasses/fp1563,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201803/5ab494f1c1911.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Adam - Black,https://www.glassesshop.com/eyeglasses/fp1543,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201801/5a65815f91df3.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Bruno - Black,https://www.glassesshop.com/eyeglasses/fp1508,"
                                        ","https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b3b102ed9395.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Joyce - Red,https://www.glassesshop.com/eyeglasses/fp1503,$12.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201712/5a2f93664b4ed.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Astrid - Red,https://www.glassesshop.com/eyeglasses/fp1502,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201911/5dc4c1328544a.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Norwalk - Gray,https://www.glassesshop.com/eyeglasses/fp1444,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201804/5ae43ded23161.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Valentina - Red,https://www.glassesshop.com/eyeglasses/fp1454,$12.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/5d4d18cc108de.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Prince - Black,https://www.glassesshop.com/eyeglasses/fp1439,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201711/59fd6474ba4d4.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Prince - Black/Red,https://www.glassesshop.com/eyeglasses/fp1437,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201711/59fd64661a767.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Kelowna - Black,https://www.glassesshop.com/eyeglasses/fp1411,"
                                        ","https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201710/59e4598958f4c.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Laura - Tortoise,https://www.glassesshop.com/eyeglasses/fz1098,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201710/59e01c91dd8f1.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Mandy - Black,https://www.glassesshop.com/eyeglasses/fz1090,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201710/59e01c58d5a53.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Douglas - Tortoise,https://www.glassesshop.com/eyeglasses/fp1383,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201708/5991584378e62.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Iowa - Black,https://www.glassesshop.com/eyeglasses/fz1016,"
                                        ","https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201707/595c86434f34a.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Evansville - Tortoise,https://www.glassesshop.com/eyeglasses/fp1362,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c8721b66cc5a.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
West - Black,https://www.glassesshop.com/eyeglasses/fp1326,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201705/5912aaac54269.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Jefferson - Tortoise,https://www.glassesshop.com/eyeglasses/fz0890,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201804/5adab16a79e0c.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Jefferson - Black,https://www.glassesshop.com/eyeglasses/fz0889,"
                                        ","https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201804/5adab16262899.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Darlene - Purple,https://www.glassesshop.com/eyeglasses/fp1181,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201909/5d8d74bc8acb9.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Coolidge - Black,https://www.glassesshop.com/eyeglasses/fp1168,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201702/58ae78f252584.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Paine clip-on - Purple,https://www.glassesshop.com/eyeglasses/fp1134,"
                                        ","https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201604/57917ebf91814.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Paine clip-on - Black,https://www.glassesshop.com/eyeglasses/fp1133,"
                                        ","https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201604/57917ec0a009f.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Hyannis - Brown,https://www.glassesshop.com/eyeglasses/fp1113,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201708/5983fe799661a.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Hyannis - Blue,https://www.glassesshop.com/eyeglasses/fp1111,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201708/5983fe6c817c5.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Jersey - Red,https://www.glassesshop.com/eyeglasses/fp1094,$19.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c754bfb14d5.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Lina - Blue,https://www.glassesshop.com/eyeglasses/fp1063,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c905888dd69.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Lina - Green,https://www.glassesshop.com/eyeglasses/fp1062,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58bcc705861f8.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
Horace - Black,https://www.glassesshop.com/eyeglasses/fz0781,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5bff5bf26bea7.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
BowlingGreen - Black,https://www.glassesshop.com/eyeglasses/fp0917,$29.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201709/59c9aad199397.jpg","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
